ID,Duplicates,CatOrTranslateDate,PrimarySeller,SecondarySeller,InstitutionOrCollection,Buyer,CatalogueID,LotOrCat,Price,Currency,Sold,Source,CurrentLocation,Author,AuthorVariant,Title,Language,Material,Place,LiturgicalUse,Date,Circa,Artist,Scribe,Folios,Columns,Lines,Height,Width,Binding,Provenance,Comments
10811,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",85,425,,,,,,,Historia de Los Reyes de Cicilia,Catalan,P,"Spain, Catalonia",,1350,CCENT,,,116,,25,,,,Merles,
10812,"461,956,631,081,237,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",88,210,,,,,"Raymond of Penafort, Saint","Raymond, of Penafort, Saint",Summa de Casibus Penitentia,Latin,V,England,,1350,CCENT,,,213,1,30,210,143,,Bek|Powell|Yale Law,Bond P53-15;Doeskin binding
10813,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",90,175,,,,,"Bernard of Clairvaux, Saint","Bernardus, Claravallensis, Saint",Works,Latin,V,England,,1350,CCENT,,,123,,28,,,,Kemp,
10814,"566,410,814",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",91A,225,,,,,,,De Virtutibus,Latin,V,France,,1350,CCENT,,,353,2,35,140,102,,Celestine Library|Powell,
10815,"75,881,022,510,815",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",68,600,,,,,Albertano da Brescia,"Albertano, da Brescia",De Amore Et Dilectione Dei..,Latin,V,"Italy, Verona",,1320,CEARLY,,Bertoloof Verona,111,1,27,207,154,,Monastery St Justina-Padua|Butler,Library marks 157 and 244
10816,"108,162,012,020,121",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",71,1250,,,,,"Luke, Saint",St. Luke,"Bible, Gospel, Glossed Luke",Latin,V,France,,1320,CEARLY,,,113,3,43,332,227,,Balken|Lyell43,Glossed 39+ Lines
10817,"10,817,304,463,044,700,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",72,1050,,,"De Ricci, vol.II, p.1682, no. 29",,Jacobus de Voragine,"Jacobus, de Voragine",Legenda Aurea (Golden Legend) Vitae Sanctorum,Latin,V,Italy,,1320,CEARLY,,,308,,37,280,210,"18thc marbled paper, white back","Phillipps, Thomas, Sir|Balken|Goodhart",Phillipps9377
10818,"108,183,031,730,318",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",73,375,,,,,"Giles of Rome, Archbishop of Bourges","Aegidius Romanus (Giles, of Rome, Archbishop of Bourges) (Aegidius Columna)",De Regimine Principum(Gouvernment des Princes),Latin,V,France,,1320,CEARLY,,,196,,31,260,200,,Goodhart|Bryn Mawr,De Ricci P1680-20;Dedicated To Philip Iv
10819,"5,860,108,193,712,430,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",82,625,,,,,,,Bible,Latin,V,England,,1250,CLATE,,,370,2,56,251,162,,Burnet(Belton House)Brownlow|Burner|Lyell,Brown binding brownlow Arms-Bedford
10820,"6,101,108,201,086,510,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",96,2500,,,,,,,"Antiphoner,Offices",Latin,V,"Italy, Bologna",,1350,CLATE,Simone Martini?,,113,1,15,155,115,,Boston Pub Lib1559,Bond P215-135;16thc Italian binding
10821,"6,377,108,211,831,520,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",207A,1500,,,,,"Lefevre d'Etaples, Jacques|Cicero, Marcus Tullius","Le Fevre D'etaples, Jacques|Cicero, Marcus Tullius",Des Grands & Excellents Biens...,French,V,France,,1528,C,,,94,1,21,191,121,,Pichon122|Brooke|Wilmerding,Binding Bauzonnet-Trautz
10822,"589,510,822",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",208,125,,,,,"Bernard of Clairvaux, Saint","Bernardus, Claravallensis, Saint",Fascicules Myrre,Dutch,P,Netherlands,,1515,C,,,96,,20,137,97,,Maggs,Engravings Bound In
10823,"108,231,784,318,857",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",128,8750,,,,,,,Vie de Jesus,French,V,Flanders,,1475,CCENT,"Jean Le Tavernier, style",,211,1,30,267,190,,Foucault|Baluze|Von Nagler,
10824,"46,225,684,108,241,700,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",133,1750,,,,"Leeds University Library, West Yorkshire, England","Rolle, Richard of Hampole|Maidstone, Richard",Richard Rolle of Hampole|(Richard Maydenstone),Stimulus Conscientiae Or Prick of Conscience,English,P,England,,1450,CCENT,,,126,1,37,225,195,,Sheldrake|Powell,
10825,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",136,,,,,,,,Bible,Latin,V,France,,1450,CCENT,,,576,,,,,,Maggs,
10826,"108,262,121,821,356,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",141,875,,,,,"Cicero, Marcus Tullius","Cicero, Marcus Tullius",De Natura Deorum|De Divinatione,Latin,V,Italy,,1450,C,,,170,,26,260,180,,Crofts|Gough|Askew 443|Wodhull|Lowes|Severne|Balken|Toledo Mus Art,De Ricci P1976-33;18thc English binding
10827,"108,271,784,237,459",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",142,875,,,,,"Rolle, Richard of Hampole|Hilton, Walter| |",Richard Rolle|Walter Hilton|De Walcheren|Alured of Rievall,Letters|Remedies of Consolation,Latin,V,England,,1450,CCENT,,,126,1,37,286,203,,Maggs,
10828,"5,014,108,281,687,960,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",143,725,,,,,"Justinian I, Emperor of the East",Justinian,Epitoma in Trogi Pompei Historias,Latin,V,"Italy, Naples",,1450,CCENT,,,248,1,26,210,125,,Brooke|Short|Dowland,Orange Velvet binding
10829,"108,291,784,138,860,000,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",144,675,,,"De Ricci,  vol. I, p. 993, no. C803.09.10","Cambridge, MA, Harvard University, Houghton Library, MS Lat 241",Thomas a Kempis,Thomas A Kempis,De Imitatione Christi,Latin,V,England,,1425,CCENT,,,111,1,20,200,140,Modern white binding,Wanley|Amherst|Balken|Harvard University,
10830,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",145,675,,,,,"Cicero, Marcus Tullius","Cicero, Marcus Tullius",Amicitia|Paradoxa|Senectute,Latin,V,Italy,,1450,CCENT,,,146,,17,,,,Maggs,Olive Levant binding with Italian Contemp. Design
10831,"660,110,712,108,311,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",147,600,,,,,,,Breviary,Latin,V,Italy,Rome Curia,1450,CCENT,,,417,2,30,140,114,,Maggs,Old red Velvet binding
10832,"108,323,746,237,474",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",148,600,,,,,"Legrand, Jacques",Jacques Legrand,Livre de Bonnes Moeurs,French,V,France,,1450,CCENT,,,121,1,26,180,130,,De Veulle|Luzarches|Gordan,Bond P401;C1790 French Green binding
10833,"567,010,833",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",150,375,,,,,,,Breviary,Latin,V,Italy,Rome,1450,CCENT,,,440,2,35,289,206,,Powell,Panelled binding
10834,"108,341,792,878,892",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",151,325,,,,,Conradus de Brundelsheim,Conradus de Brundelsheim (Soccus),Sermones de Sanctis..,Latin,P,Germany,,1461,,,,323,2,,280,207,,Hurst|Berry|Crosby|Goodspeed,"Cover Linings From Orosius, Chain binding"
10857,"708,010,857",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",127,210,,,,,"Gerson, Jean",Jean Gerson,De Theologia Mystica...,Latin,V,"France, Amiens",,1420,CEARLY,,Herdinc,42,,34,,,,,
10858,"10,728,108,582,012,600,000,000,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",128A,,,,,,Laurent du Bois,Frere Laurent de Bois (Lorens Confessor of Philippe III of France),Miroir du Monde (Somme des Vices Et Vertus Or Livre Royal),French,V,England,,1420,CEARLY,,,95,2,40,273,191,,Gostling|Ducarel|Leighe|Lyell,Lyell47
10859,"1,085,923,256",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",202,700,,,,,,,Psalms Penitentiales,Latin,V,Italy,,1480,CLATE,,,85,,13,,,,Maggs,Binding with Fleur De Lis
10860,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",203,525,,,,,"Chartier, Alain|Albertano da Brescia","Alain Chartier (Charretier)|Albertano, da Brescia",Works,French,P,France,,1480,CLATE,,,236,,,,,,Maggs,
10861,,19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",204,375,,,,,,,Diurnal,Latin,V,Flanders,,1480,CLATE,,,115,,35,,,,Maggs,
10862,"316,504,710,862",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",205,375,,,,,"Cecco d'Ascoli|Ailly, Pierre d'|Innocent III, Pope| |","Cecco D'ascoli|(Pierre D'ailly-Petrus de Alliaco)|Innocent III, Pope (Lothario de Conti)|St|Jacob de Gruytrode",Meditationes super Psalmos Penitentiales|Misery Human Condition|De Anima|Speculum Aureum Animae Peccatricis,Latin,V,"France, northern, Paris?",,1500,C,"Bourdichon, Jean, style",,103,1,32,200,138,,Butler,19th C Dark Blue-Green Velvet
10863,"80,441,086,374,955,100,000",19300000,Maggs,,,,"No. 542: Art of Writing, 2800 B.C. to 1930 A.D. Illustrated in a Collection of original Documents written on Vellum, paper, Papyrus, Silk, Linen, Bamboo, or inscribed on Clay, Marble, Steatite, Jasper, Haematite, Matrix of Emerald, and Chalcedony",206,315,,,De Ricci P1680-22,,,,Diurnal,Latin,V,France or Germany,,1480,CLATE,,,72,1,16,140,110,Contemp. binding,"Ess, Leander van|Phillipps, Thomas, Sir|Balken|Goodhart",Phillipps542; Van Ess157
10865,"6,101,108,201,086,510,000,000,000,000,000,000",19510000,Maggs,,,,"No. 802: Seven centuries of colour, 14th to 20th century.",4,630,,,,,,,"Antiphoner,Offices",Latin,V,"Italy, Bologna",,1350,CCENT,Simone Martini?,,113,1,15,155,115,,Boston Pub Lib1559,Bond P215-135;16thc Italian binding
10866,,19510000,Maggs,,,,"No. 802: Seven centuries of colour, 14th to 20th century.",19,126,,,,,,,"Chronicle, Biblical",English,V,England,,1475,C2H,,,26,1,5,533,584,,Maggs,
10867,,19550000,Maggs,,,,"No. 830: Printing, illustration, binding & illumination: a classified catalogue of books and manuscripts, xiVth to xiXth centuries /",485,140,,,,,,,"Chronicle, Ancient",Latin,V,England?,,1300,C,,,1,,,2819,260,,Maggs,
10868,"10,868,180,063,401,300,000",19550000,Maggs,,,,"No. 830: Printing, illustration, binding & illumination: a classified catalogue of books and manuscripts, xiVth to xiXth centuries /",486,3920,,,,,Guillaume de Lorris|Jean de Meun,Guillaume de Lorris|Jean de Meung,Roman de la Rose|Chatelaine de Vergy,French,V,France,,1325,C,,,162,2,36,295,218,,Hanrott|Gurney|Patterson|Macro|Spelman|Rattey|Walton,Bond P524-A2200;French red binding
10869,,19550000,Maggs,,,,"No. 830: Printing, illustration, binding & illumination: a classified catalogue of books and manuscripts, xiVth to xiXth centuries /",33,350,,,,,,,Bible,Latin,V,England?,,1280,CLATE,,,280,2,57,285,215,,Greby|Conybeare|Walton,Bond P520-A820;19th C binding Hayes
10870,,19550000,Maggs,,,,"No. 830: Printing, illustration, binding & illumination: a classified catalogue of books and manuscripts, xiVth to xiXth centuries /",490,1960,,,,,,,"Modus Tenendi Parliamentum, Tractatus de Senescalcia Angliae, Statuta Nova",Latin,V,England,,1470,C,,,262,1,46,362,264,,Sakevylle|Palmer|Bourne,
10871,"442,010,871",19550000,Maggs,,,,"No. 830: Printing, illustration, binding & illumination: a classified catalogue of books and manuscripts, xiVth to xiXth centuries /",487,364,,,,,,,Temporale/Breviarium,Latin,V,Netherlands,Benedictine,1350,C,,,368,1,24,169,121,,Dalem|Chatillon|De Namur|Cooper|Boston Pub Lib1562,Bond P216-138;19thc brown Velvet binding
10872,"152,110,872",19550000,Maggs,,,,"No. 830: Printing, illustration, binding & illumination: a classified catalogue of books and manuscripts, xiVth to xiXth centuries /",492,1330,,,,,,,Processional,Latin,V,"France, southern",Dominican,1520,C,,,200,1,18,126,80,,De La Tour|Frost,
10873,"10,873,162,192,121,900,000,000,000,000,000,000",19550000,Maggs,,,,"No. 830: Printing, illustration, binding & illumination: a classified catalogue of books and manuscripts, xiVth to xiXth centuries /",489,882,,,,,"Cicero, Marcus Tullius","Cicero, Marcus Tullius",De Finibus Bonorum Et Malorum,Latin,V,"Italy, Florence",,1475,C2H,"Attavanti, Attavante?",,96,,33,286,165,,"Firmin-Didot|Ascherson, Charles Stephen|Frost|Ives|Cron|Maggs|Quaritch|Keio U 120x-1149-1",Green binding Lortic
10874,,19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,41,9800,,,,,,,Prophecies of Merlin,French,V,"France, northern",,1300,C,,,205,2,40,314,232,,Maggs,
10875,"42,521,012,710,191,100,000,000,000,000,000,000",19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,1,1400,,,,,,,Bible,Latin,V,France,,1280,CLATE,,,552,2,47,150,105,18th C binding recovered in silk,"Ess, Leander van|Phillipps, Thomas, Sir|Hely-Hutchinson|Thomas-Scheler",Van Ess118; Phillipps503
10876,"70,161,087,618,340",19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,42,280,,,,,"Petrarca, Francesco",Francesco Petrarch,"Sonetti & Canzoniere|Sestime,Ballate",Italian,P,Italy,,1410,C,,,142,1,42,211,146,,Sussex|Vernon(Warren)|Harris,
10877,"3,747,108,771,146,610,000,000,000,000,000,000,000,000",19570000,Maggs,,,,No. 839: Autograph letters and historical documents,44,910,,,,"San Marino, CA, Huntington Library, MS HM 19960","Worcester, John Tiptoft, Earl of",John Tiptoft,"Chronicle, England",Latin,V,England,,1440,C,,,179,1,28,203,135,1972 binding,"Sheldwych|Chalmers|Hawkins|Phillipps, Thomas, Sir|Huntington, Henry Edwards|Huntington Library",Phillipps11301
10878,,19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,45,658,,,,,,John of Hoveden,De Passione...,Latin,V,"Netherlands, Utrecht?",,1440,C,,,238,1,22,113,80,,Erpensis|Geraldus Franciscus|Van Der Torg|Gibson|Fry,
10879,"782,010,879,565,986,000,000,000,000,000",19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,46,182,,,Bond P61-38,,"Gerson, Jean|Nider, Johannes",Jean Gerson|Johannes Nyder,Spirituali Medicinatis|Viccis Ministrorum Ecclesis|Sermo Tribulationibus Ecclesie|Pollutione Diurnis|Clausule Dominice...,Latin,VP,"Germany, Cologne",,1456,,,Theodoric Of Haarlem,144,1,28,208,146,Orig binding,"Monastery St Barbara-Cologne|Ess, Leander van|Phillipps, Thomas, Sir|Baker|Mander|Maggs|Wheatland|Yale Med",Phillipps555; Van Ess171
10880,"415,747,521,088,016,000,000,000,000,000,000,000",19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,47,700,,,,,"Cicero, Marcus Tullius","Cicero, Marcus Tullius",Orationes Philippicae,Latin,V,"Italy, Florence?",,1460,C,,,179,1,34,275,185,Crimson red velvet binding,"De Medici|Salviati|Celotti, Luigi|Phillipps, Thomas, Sir",Celotti102; Phillipps918/2881
10881,"437,750,931,088,113,000,000,000,000,000,000",19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,48,420,,,,,"Mandeville, John, Sir",John de Mandeville,Itinerarius (Travels),Latin,P,England?,,1480,CLATE,,,106,1,25,220,140,,"Libri, Guillaume|Ashburnham|Moss|De Coppet|Amherst|Kansas U",Bond P191-19;18thc Sheepskin binding
10882,"4,860,108,824,072,770,000,000,000",19560000,Maggs,,,,No. 838: Rare books and manuscripts: a selection of attractive items from various departments /,50,266,,,,,,,Vitae Sanctorum(Lives of the Saints),Latin,P,"Germany, Cologne",,1589,CCENT,,P. Simonis,642,,,319,205,,"Monastery St Barbara-Cologne|Harmsworth|Ess, Leander van|Phillipps, Thomas, Sir",Phillipps707
10895,,19640000,Maggs,,,,"No. 890: Early presses and monastic libraries of north-west Europe: a catalogue of manuscripts and printed books up to A.D. 1520 : including incunabula from the collection of La Serna Santander, keeper of athe Brussels Library from 1795 to 1811.",113,112,,,,,,,Rules & Regulations of the Beguines,Flemish,V,"Flanders, Ghent",,1470,C?,,,8,,,216,149,,Begynhof St Elizabeth-Ghent|Convent Tsviynaerde,
10896,"395,610,896",19640000,Maggs,,,,"No. 890: Early presses and monastic libraries of north-west Europe: a catalogue of manuscripts and printed books up to A.D. 1520 : including incunabula from the collection of La Serna Santander, keeper of athe Brussels Library from 1795 to 1811.",107,177,,,,,,,Prayerbook,Dutch,V,"Netherlands, 'S Hertogenbosch",,1479,,,Barbara Hoernken,109,1,17,94,70,,Convent St Gertrude's-Hertogenbosch,
10897,,19640000,Maggs,,,,"No. 890: Early presses and monastic libraries of north-west Europe: a catalogue of manuscripts and printed books up to A.D. 1520 : including incunabula from the collection of La Serna Santander, keeper of athe Brussels Library from 1795 to 1811.",103,126,,,,,,,Ut Effrems des Dyaken Vermanynge...,Flemish,P,"Netherlands, Arnhem",,1490,C,,,277,2,29,212,140,,Convent St Agnes-Arnhem|Gaesdonck,
10898,,19640000,Maggs,,,,"No. 890: Early presses and monastic libraries of north-west Europe: a catalogue of manuscripts and printed books up to A.D. 1520 : including incunabula from the collection of La Serna Santander, keeper of athe Brussels Library from 1795 to 1811.",105,350,,,,,,,Psalter,Latin,V,"Netherlands, Gouda",,1380,CLATE,,,165,2,25,168,112,,Convent Enclosed Nuns-Gouda,
10899,"9,119,788,102,791,060,000,000,000,000,000,000,000,000,000,000,000,000,000",19900000,Maggs,,,,No. 1110: Fine books & manuscripts.,2,27500,,,,,,,"Psalter,Liturgical & Breviary-Antiphoner",Latin,V,"France, Paris?",,1250,C2H,,,359,1,20,180,125,"Early 19thc green binding, gilt","Abbey St-Thierry|Library Monteil Et Royez|Phillipps, Thomas, Sir",Phillipps1312
10900,"870,109,001,092,214,000",19900000,Maggs,,,,No. 1110: Fine books & manuscripts.,4,14000,,,,,"Cyril, Saint, Patriarch of Alexandria",St. Cyril of Alexandria,Commentary on the Pentateuch,Latin,V,"Italy, Florence",,1460,C,,,124,1,25,164,120,,Hopton Hall|Gell|Ritman,Early 19thc red binding
10901,,19930000,Maggs,,,,No. 1167: Fine books & manuscripts.,19,,,,,,,,Hymnal,Latin,V,Italy,Dominican,1500,C,,,113,1,12,273,190,,Di San Francisco|Knox|Limpus,Contemporary Reversed binding
10902,"10,902,190,180,195,200",19930000,Maggs,,,,No. 1167: Fine books & manuscripts.,10,30000,,,,,"Thomas a Kempis| | | |Pseudo-Bede the Venerable, Saint|Bonaventure, Saint, Cardinal","Thomas A Kempis|Marcus of Regensburg|Henricis de Saltrey|Johannes Gobius|Pseudo-Bede|Bonaventure, Saint,Cardinal",De Imitatione Christi|Vision of Tundale|Purgatorio Sanctii Patricii|Spirita Guidonis|Legend Udo of Magdelburg|Lignum Vitae|Reise Ins Heilige Land|Neditaions|Dialogus,Latin|Dutch,P,Netherlands,,1475,C2H,,,221,1,28,206,130,,Maggs,
10903,,19940000,Maggs,,,,No. 1172: Manuscripts and single leaves,8,560,,,,,"Basil, Saint, Bishop of Caesarea","Basil, Saint, Bishop of Caesarea",Workstractatus Ad Nepotes|Epistola Ad Gregorium Nazanenum,Latin,P,France?,,1515,C,,,26,,,,,,Maggs,19th C binding
10904,,19940000,Maggs,,,,No. 1172: Manuscripts and single leaves,5,6375,,,,,,,Breviary,Latin,V,Germany,,1475,C2H,,,140,1,18,75,53,,Maggs,19thc binding
10905,"2,296,495,770,221,090,000,000,000,000,000,000,000,000,000,000,000,000,000,000",19390000,Maggs,,,,"No. 14: Manuscrits, miniatures et beaux livres du xiVe au xiXe siecle; les debuts de la photographie.",15,,,,,"Los Angeles, J. Paul Getty Museum of Art, Getty MS Ludwig XIV 9","Legrand, Jacques",Jacques Legrand,Livre de Bonnes Moeurs,French,V,France,,1400,C,,,88,1,30,248,178,Green binding- Derome,"Mac-Carthy-Reagh, Justin, comte de|Chardin|Sams|Broadley|Ker9(Roxburghe)|Le Ver|Vernon(Warren)|Bishop|Ludwig|J. Paul Getty Museum","De Ricci P.1658-16; see also Conway and Fagin Davis, ""Directory of Insitutions in the United States and Canada with Pre-1600 Manuscript Holdings"" (2009)."
10906,"6,101,108,201,086,510,000,000,000,000,000,000",19390000,Maggs,,,,"No. 14: Manuscrits, miniatures et beaux livres du xiVe au xiXe siecle; les debuts de la photographie.",2,,,,,,,,"Antiphoner,Offices",Latin,V,"Italy, Bologna",,1350,CCENT,Simone Martini?,,113,1,15,155,115,,Boston Pub Lib1559,Bond P215-135;16thc Italian binding
10907,"12,541,090,714,412,100,000,000,000,000",19880000,Maggs,,,,European bulletin no. 14.,1,700,,,,,"Bernard of Clairvaux, Saint","Bernardus, Claravallensis, Saint",Sermones in Cantica Canticorum (Fragment),Latin,V,Italy,,1416,,,,90,1,36,249,165,,Hardy|Amherst|Les Enluminures,Last of 3 Vols.;Dark red binding-Zaehnsdorf
